📺央视卫视频道,#genre#
厦门卫视,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/xmws/1300000/mnf.m3u8
厦门卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226199/index.m3u8


山东教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8

山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
山东教育卫视,http://39.136.48.10:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.52:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育卫视,http://39.136.48.7:8089/PLTV/88888888/224/3221226049/index.m3u8

农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
农林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226204/index.m3u8
西藏卫视,http://111.20.40.166/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.160/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.173/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://222.71.221.186:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://39.134.65.251/PLTV/88888888/224/3221225570/1.m3u8
西藏卫视,http://222.71.221.186:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
西藏卫视,http://124.220.17.172/as.php?id=47
西藏卫视,http://60.10.167.88:808/hls/42/index.m3u8

西藏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225723/index.m3u8

西藏卫视,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel66/1300.m3u8
西藏卫视,http://113.16.255.167:85//tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0

文旅乡村,http://live2.scmstv.cn/ggpd/sd/live.m3u8
文旅乡村,http://58.34.204.67:9901/tsfile/live/1016_1.m3u8


超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8

超级综艺,http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8
超级综艺,http://39.134.65.162/PLTV/88888888/224/3221225642/1.m3u8

悠漫卡通卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
悠漫卡通卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8?blog.ntnas.top
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV东北热剧,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt
NewTV东北热剧,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
NewTV东北热剧,http://222.71.221.186:9901/tsfile/live/0018_1.m3u8


北京卡酷卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8?blog.ntnas.top
北京卡酷卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8

華視,http://sc2022.stream-link.org/tv2306.php?id=t03

華視,http://aweitv.acloudtwei.cloud/iptv.php?id=52
華視,http://111.20.40.162/PLTV/88888893/224/3221226947/index.m3u8
華視,http://111.20.40.163/PLTV/88888893/224/3221226947/index.m3u8
台湾电视,rtmp://219.80.97.77/sat/tv551
台湾电视,rtmp://219.80.97.77/sat/tv091
台湾电视,rtmp://219.80.97.77/sat/tv071
台湾电视,rtmp://119.81.124.89/sat/tv071

香港凤凰卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/1.m3u8
香港凤凰卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
香港凤凰卫视,http://yuniptvunql.chinayungu.cn:65530/live/fhzw/index.m3u8
香港凤凰卫视,http://112.102.214.193:65530/live/fhzw/index.m3u8

香港凤凰卫视,http://113.207.84.195:8090/__cl/cg:live/__c/xfjcHD/__op/default/__f/index.m3u8
凤凰资讯台,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8
凤凰资讯台,http://112.102.214.193:65530/live/fhzx/index.m3u8
凤凰资讯台,http://112.102.214.193:65530/live/fhzx/index.m3u8
凤凰资讯台,http://162.19.247.76:22222/live/fenghuangzhixun/index.m3u8

🍁  山东,#genre#
QTV-1,http://221.0.78.198:2381/hls/20220/index.m3u8
QTV-1,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000500/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
QTV-1,http://www.hezw.top:8000/udp/239.21.1.69:5002
IHOT爱经典,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
IHOT爱经典,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
IHOT爱怀旧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
IHOT爱怀旧,http://live.qiyuevod.com/ytstv/migu.php?id=hzys
IHOT爱悬疑,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
IHOT爱悬疑,http://live.qiyuevod.com/ytstv/titv.php?id=hfxx
